Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks
580,39218350,,1,"Maid: Hard Work, Low Pay, and a Mother's Will to Survive",None,612,71.239506,2,0.588353,110002,0,0.358692,0.000432
584,36464087,,1,Ghosted,None,917,81.381472,2,0.457963,192338,0,0.483614,0.000496
585,16130291,,1,The Silver Star,None,810,63.581278,3,0.507894,166409,0,0.451813,0.000396
589,6131786,,1,The Virgin Cure,None,359,50.3,3,0.702323,45132,0,0.234444,0.000323
593,23874708,,1,"Everything, Everything",None,377,30.888857,0,0.51425,36448,0,0.202772,0.000232
596,29523030,,1,Behind Closed Doors,None,503,35.183233,0,0.434564,54865,0,0.252163,0.000258
598,21853667,,1,Saving Grace,None,452,58.6,2,0.556247,56696,0,0.252187,0.000372
605,33590214,,1,Young Jane Young,None,530,62.968182,2,0.574519,80539,0,0.307278,0.000393
608,25614898,,1,When Breath Becomes Air,None,755,49.379252,2,0.520561,148170,0,0.42301,0.000324
626,28187230,,1,The Woman in Cabin 10,None,1857,220.760319,2,0.291053,501570,0,0.81153,0.001299
634,15823461,,1,The Burgess Boys,None,712,53.190401,3,0.511046,129354,0,0.397491,0.000345
638,22609391,,1,The Wright Brothers,None,535,31.182497,2,0.548945,78414,0,0.301422,0.000226
644,6303733,,1,That Old Cape Magic,None,331,44.4,3,0.616589,33675,0,0.194674,0.000295
645,42421761,,1,Where the Crawdads Sing,None,1161,106.625805,0,0.298356,200907,0,0.478414,0.00075
653,32572166,,1,The Rules Do Not Apply,None,286,25.071412,2,0.698614,28472,0,0.188015,0.000187
668,29938032,,1,Her Every Fear,None,405,53.436364,2,0.585833,47927,0,0.226876,0.000342
673,36337550,,1,The 7&#189; Deaths of Evelyn Hardcastle,None,799,53.92341,2,0.462611,147481,0,0.420197,0.000357
676,43993,,1,The Quiet Game (Penn Cage #1),None,450,35.745613,1,0.451274,45590,0,0.209701,0.000258
683,32542,,1,"A Time to Kill (Jake Brigance, #1)",None,1630,168.809184,1,0.296554,393716,0,0.704255,0.00105
685,35555251,,1,"Traitor Born (Secondborn, #2)",None,183,18.709091,0,0.450309,7499,0,0.081371,0.000173
686,35411583,,1,Surprise Me,None,572,46.633187,2,0.537812,87828,0,0.320757,0.000311
692,6460221,,1,Sharp Objects,None,454,30.347594,0,0.514796,52937,0,0.247387,0.000234
693,18007535,,1,The Winter People,None,559,44.573833,2,0.553837,86377,0,0.32548,0.000293
711,15843166,,1,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,None,765,41.604837,2,0.46166,134911,0,0.405067,0.000295
712,28386779,,1,"Night School (Jack Reacher, #21)",None,298,27.863861,0,0.43692,19335,0,0.112868,0.000233
719,126807,,1,The Double Bind,None,452,40.275808,3,0.590625,60200,0,0.266134,0.000271
724,34217599,,1,Future Home of the Living God,None,401,53.654545,3,0.664264,53274,0,0.250542,0.00034
726,13642929,,1,My Beloved World,None,528,44.606749,3,0.544096,75699,0,0.29561,0.000298
731,33597976,,1,The Snow Child,None,303,32.881818,3,0.547199,25036,0,0.167154,0.000241
732,50196744,,1,Know My Name: A Memoir,None,453,41.579992,2,0.581707,59554,0,0.263196,0.000282
735,4332082,,1,The Piano Teacher,None,373,33.242408,3,0.605177,41986,0,0.222712,0.000234
737,185911,,1,"When the Bough Breaks (Alex Delaware, #1)",None,481,34.995405,1,0.509278,58791,0,0.246691,0.000252
744,33414407,,1,Crimes Against a Book Club,None,229,24.8,0,0.440359,11496,0,0.100169,0.000207
750,93794,,1,"The Kill Artist (Gabriel Allon, #1)",None,559,40.0192,1,0.491007,76578,0,0.287625,0.000283
760,16243,,1,Case Histories (Jackson Brodie #1),None,723,48.946981,2,0.466543,121769,0,0.383649,0.000329
762,34401961,,1,The Pearl Sister (The Seven Sisters #4),None,222,29.6,2,0.758591,18609,0,0.151824,0.000213
764,23720035,,1,"China Rich Girlfriend (Crazy Rich Asians, #2)",None,608,43.025832,0,0.406437,74999,0,0.28686,0.000312
766,1472878,,1,"Firefly Lane (Firefly Lane, #1)",None,1501,146.145413,3,0.347795,391530,0,0.706995,0.000871
772,22875451,,1,"The Royal We (Royal We, #1)",None,547,39.23275,2,0.558411,83388,0,0.318947,0.000267
773,7156505,,1,"The 9th Judgment  (Women's Murder Club, #9)",None,602,58.06312,1,0.457692,82797,0,0.289104,0.000385
774,11003,,1,"Eleven on Top (Stephanie Plum, #11)",None,780,75.741816,1,0.448402,136229,0,0.382675,0.000484
778,7821447,,1,Sh*t My Dad Says,None,794,38.818134,3,0.430457,135517,0,0.411484,0.00028
781,1241,,1,A Million Little Pieces,None,1216,81.986415,3,0.371828,274677,0,0.590535,0.000524
785,6526,,1,"Book of the Dead (Kay Scarpetta, #15)",None,451,45.501363,1,0.483449,49058,0,0.219591,0.000311
786,23156040,,1,"Those Who Leave and Those Who Stay (The Neapolitan Novels, #3)",None,717,53.151699,2,0.512412,131529,0,0.391961,0.00035
788,462033,,1,"Maisie Dobbs (Maisie Dobbs, #1)",None,780,50.21597,3,0.447566,135975,0,0.407613,0.000337
789,6340471,,1,Cleopatra's Daughter,None,303,26.609133,3,0.636592,29126,0,0.183104,0.000199
790,13624688,,1,The Time Keeper,None,791,43.85234,1,0.485833,151796,0,0.429757,0.000298
792,46251368,,1,The Mother-in-Law,None,621,50.704623,2,0.460194,88592,0,0.319365,0.000341
793,2485785,,1,The Secret Life of CeeCee Wilkes,None,679,61.209677,3,0.535114,123173,0,0.381644,0.000383
804,6433836,,1,"Rough Country (Virgil Flowers, #3)",None,305,37.4,1,0.516415,23941,0,0.133495,0.000272
811,31415529,,1,Come Sundown,None,507,42.700652,2,0.457921,58738,0,0.255542,0.000295
814,2113410,,1,"Belong to Me (Love Walked In, #2)",None,451,39.681169,3,0.521183,52887,0,0.253521,0.000275
816,2241558,,1,"The Other Queen (The Plantagenet and Tudor Novels, #15)",None,592,39.182803,3,0.464981,81342,0,0.31208,0.000279
822,142540,,1,"The Empty Chair (Lincoln Rhyme, #3)",None,311,30.965867,1,0.541521,26104,0,0.158611,0.00023
825,34917666,,1,Sea of Memories,None,362,24.047821,0,0.38573,25204,0,0.151257,0.000218
827,3464,,1,"True Believer (Jeremy Marsh &#38; Lexie Darnell, #1)",None,877,62.913604,1,0.447223,171790,0,0.452853,0.000406
830,43903354,,1,"Blue Moon (Jack Reacher, #24)",None,211,24.5,0,0.47759,10581,0,0.081131,0.000208
832,9417,,1,"Shopaholic and Sister (Shopaholic, #4)",None,588,40.66635,1,0.472488,81541,0,0.303793,0.000288
838,27213121,,1,"The Black Widow (Gabriel Allon, #16)",None,451,49.104545,1,0.515309,52291,0,0.235301,0.000326
839,8141052,,1,"An Echo in the Bone (Outlander, #7)",None,283,31.189394,0,0.541288,21599,0,0.152104,0.000241
846,31948742,,1,Born a Crime: Stories from a South African Childhood,None,466,33.423685,0,0.458969,49727,0,0.227713,0.000254
848,37798194,,1,There There,None,401,41.922727,0,0.581559,46641,0,0.224774,0.000287
853,34731740,,1,Manhattan Beach,None,328,33.886364,0,0.455602,24433,0,0.151298,0.000258
860,44088167,,1,The Raid (Ryan Decker #2),None,175,19.4,0,0.48289,7352,0,0.077225,0.000176
863,39904261,,1,The Woman in Our House,None,256,31.5,0,0.490411,16007,0,0.112643,0.000247
864,35633343,,1,"Promise Me, Dad: A Year of Hope, Hardship, and Purpose",None,388,49,2,0.606329,45522,0,0.230152,0.000319
869,35148164,,1,"The Moon Sister (The Seven Sisters, #5)",None,225,28.1,2,0.614563,15487,0,0.133343,0.00021
885,35529208,,1,Justice Lost (Darren Street #3),None,232,26.88345,0,0.459621,12316,0,0.066449,0.000236
888,132336,,1,"Body of Evidence (Kay Scarpetta, #2)",None,680,61.99279,1,0.43571,100588,0,0.31691,0.00041
889,51037979,,1,In An Instant,None,425,30.511728,0,0.470988,42436,0,0.220423,0.000235
893,43708240,,1,Thief River Falls,None,405,29.703252,0,0.351937,28792,0,0.154281,0.000247
894,6495359,,1,"The Scarpetta Factor (Kay Scarpetta, #17)",None,334,38.935365,1,0.53484,29743,0,0.161107,0.000274
909,41132180,,1,"Redemption (Amos Decker, #5)",None,347,37.005794,0,0.414936,24909,0,0.139478,0.000289
916,17167084,,1,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",None,562,45.133948,2,0.496146,78213,0,0.308834,0.000307
921,31300946,,1,The Girl Before,None,80,6.750504,0,0.395886,1251,0,0.027023,0.000109
922,23602504,,1,"Blood on Snow (Blood on Snow, #1)",None,219,25.836364,1,0.611286,14592,0,0.12525,0.0002
926,777211,,1,"Executive Power (Mitch Rapp, #6)",None,445,48.619076,1,0.498168,49214,0,0.201872,0.000336
929,231604,,1,"D&#233;j&#224; Dead (Temperance Brennan, #1)",None,809,58.632091,1,0.373683,122133,0,0.369821,0.000404
930,40411206,,1,Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,None,391,28.815426,2,0.517411,39450,0,0.214257,0.000216
932,5176,,1,While I Was Gone,None,607,47.149758,3,0.536975,98761,0,0.347199,0.00031
937,22695,,1,Summer Sisters,None,668,43.172468,3,0.494165,110089,0,0.362031,0.000292
938,56353,,1,"I, Elizabeth",None,203,21.581818,3,0.699507,14342,0,0.124592,0.000169
942,152403,,1,"Chances (Lucky Santangelo, #1)",None,214,25.2,1,0.586854,13375,0,0.103653,0.000197
946,33926,,1,The Girls' Guide to Hunting and Fishing,None,795,46.194822,3,0.464946,146744,0,0.425098,0.000314
952,29105591,,1,The Buried Book,None,462,39.914207,0,0.39917,42508,0,0.190805,0.000307
959,34368134,,1,"End Game (Will Robie, #5)",None,222,25.281146,0,0.433207,10627,0,0.059521,0.000227
960,40849216,,1,A Bone to Pick (Widow's Island #2),None,198,27.474242,0,0.526534,10269,0,0.046572,0.000248
961,12799058,,1,Summerland,None,608,53.389748,1,0.510378,94179,0,0.329532,0.000346
962,19486412,,1,Big Little Lies,None,2287,363.219514,2,0.246242,643686,0,0.931,0.002118
965,1466455,,1,Three Wishes,None,1230,110.687676,2,0.397988,300813,0,0.613489,0.000661
967,2410506,,1,Thanks for the Memories,None,548,38.006332,1,0.461949,69236,0,0.284309,0.000275
969,24371990,,1,Pretty Girls,None,193,22.2,0,0.563094,10433,0,0.104115,0.00018
971,13128,,1,"Cross (Alex Cross, #12)",None,623,57.382401,1,0.450223,87232,0,0.2922,0.000385
972,13503352,,1,The Secret Garden,None,101,7.670763,1,0.571485,2886,0,0.054763,0.000098
975,6892870,,1,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",None,1950,185.319041,3,0.26956,512239,0,0.820581,0.001147
978,41824023,,1,Over the Top: A Raw Journey to Self-Love,None,363,35.928238,2,0.671126,44095,0,0.232076,0.000246
983,18858489,,1,Spilled Milk,None,449,32.353542,0,0.412126,41450,0,0.203178,0.000255
988,15158,,1,"The Camel Club (Camel Club, #1)",None,817,68.665384,1,0.413319,137774,0,0.384826,0.000454
992,17724749,,1,"Private L.A. (Private, #6)",None,399,46.132051,1,0.545547,43317,0,0.209791,0.000313
1001,6523225,,1,"A Death In Vienna (Gabriel Allon, #4)",None,369,41.3,0,0.458436,31126,0,0.168721,0.000299
1002,7187395,,1,"The Walk (The Walk, #1)",None,275,30.891725,1,0.589224,22199,0,0.157521,0.000227
1004,9301,,1,"Rachel's Holiday (Walsh Family, #2)",None,482,34.249135,1,0.501764,58165,0,0.252377,0.000251
