Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Authority,Hub,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1721,815150,,1,"The Highlander's Touch (Highlander, #3)",None,0,299,0,13.403627,0.258455,0.598617,26669,0.017931,0.017931,0.000823,2,0.557789,0.603604,178.884521
1729,13372690,,1,"Slammed (Slammed, #1)",None,6,664,0,16.561554,0.575036,0.431413,94961,0.040095,0.040095,0.001057,2,0.649415,0.730076,1417.776171
1733,139417,,1,"A Kiss of Shadows (Merry Gentry, #1)",None,0,329,0,16.020411,0.286034,0.561939,30320,0.019826,0.019826,0.000959,2,0.564333,0.613999,266.350472
1735,25564665,,1,"The Mistake (Off-Campus, #2)",None,6,424,0,12.803417,0.396483,0.523317,46929,0.027672,0.027672,0.000858,2,0.586109,0.646916,418.168581
1743,8428064,,1,"Demonglass (Hex Hall, #2)",None,1,553,0,14.582213,0.525007,0.50705,77390,0.036762,0.036762,0.000967,2,0.618517,0.691615,635.700794
1745,452306,,1,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",None,4,703,0,6.819273,0.597349,0.397418,98064,0.041708,0.041708,0.000538,2,0.661017,0.74359,1865.836013
1747,46202,,1,"Magic Study (Study, #2)",None,4,269,0,7.264791,0.27593,0.608778,21944,0.019313,0.019313,0.000567,2,0.551395,0.593209,135.553558
1749,9666812,,1,"Hades (Halo, #2)",None,1,234,0,7.784578,0.236351,0.650746,17740,0.016532,0.016532,0.000557,2,0.544118,0.581081,74.606889
1752,16101128,,1,"The 5th Wave (The 5th Wave, #1)",None,4,845,0,12.831224,0.716897,0.391506,139607,0.050156,0.050156,0.000891,2,0.707006,0.792793,2198.711366
1756,17792606,,1,"Mine (Real, #2)",None,6,275,0,13.609718,0.214846,0.56422,21257,0.014895,0.014895,0.000874,2,0.552662,0.595288,187.153946
1761,12881778,,1,"Fifty Shades Freed (Fifty Shades, #3)",None,6,502,0,9.621222,0.418789,0.439591,55279,0.029066,0.029066,0.000653,2,0.605285,0.673943,884.0849
1768,30295312,,1,The Red Scrolls of Magic (The Eldest Curses #1),None,4,276,0,9.384242,0.260316,0.589302,22364,0.018207,0.018207,0.000714,2,0.552874,0.595634,190.533418
1770,17156015,,1,"Beauty from Pain (Beauty, #1)",None,6,282,0,13.575937,0.240067,0.610686,24196,0.016675,0.016675,0.000871,2,0.554147,0.597713,143.341621
1772,15724654,,1,"The Mighty Storm (The Storm, #1)",None,6,274,0,10.543977,0.243642,0.632523,23657,0.016948,0.016948,0.000695,2,0.55245,0.594941,116.751931
1774,16006,,1,"Paradise (Second Opportunities, #1)",None,2,152,0,6.775958,0.142861,0.638724,7330,0.009917,0.009917,0.000531,2,0.527798,0.552668,45.379906
1776,25373,,1,Nick &#38; Norah's Infinite Playlist,None,4,210,0,3.52221,0.209675,0.604648,13269,0.01467,0.01467,0.000342,2,0.539238,0.572765,84.613902
1777,107770,,1,The Secret (Highlands' Lairds #1),None,2,237,0,9.4747,0.185993,0.496818,13894,0.012837,0.012837,0.000676,2,0.544734,0.582121,201.431929
1780,13565676,,1,"The Assassin and the Empire (Throne of Glass, #0.5)",None,4,229,0,8.589458,0.229215,0.620892,16209,0.016064,0.016064,0.000646,2,0.543094,0.579349,87.710613
1781,13517535,,1,"Thoughtless (Thoughtless, #1)",None,6,345,0,11.488797,0.319629,0.587664,34872,0.022273,0.022273,0.000755,2,0.567887,0.619543,225.140401
1782,13415554,,1,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",None,4,299,0,9.934439,0.303107,0.615295,27412,0.021251,0.021251,0.000721,2,0.557789,0.603604,143.494055
1792,4497978,,1,Desire Unchained (Demonica #2),None,0,415,0,21.127677,0.367181,0.517688,44472,0.025514,0.025514,0.001218,2,0.583974,0.643798,422.366329
1793,210243,,1,"Origin in Death (In Death, #21)",None,2,116,0,9.574107,0.091368,0.697751,4654,0.006297,0.006297,0.000657,2,0.520939,0.540194,22.943437
1798,60510,,1,"Poison Study (Study, #1)",None,4,459,0,9.988832,0.444033,0.530468,55758,0.03109,0.03109,0.000719,2,0.594561,0.659044,460.544062
1814,34499221,,1,To Kill a Kingdom,None,4,215,0,5.683772,0.22024,0.667333,15352,0.015425,0.015425,0.000475,2,0.540247,0.574498,65.442536
1826,35247769,,1,"Always and Forever, Lara Jean (To All the Boys I've Loved Before, #3)",None,4,429,0,9.300757,0.408993,0.562981,51685,0.028657,0.028657,0.000698,2,0.587302,0.648649,365.243065
1827,14288998,,1,"Into the Still Blue (Under the Never Sky, #3)",None,4,392,0,10.272214,0.411186,0.613993,47054,0.028829,0.028829,0.000716,2,0.578589,0.635828,224.849574
1836,15926,,1,Nights in Rodanthe,None,5,352,0,7.361256,0.324859,0.519101,32068,0.022622,0.022622,0.00056,2,0.569455,0.621968,337.245106
1843,33727,,1,"Welcome to Temptation (Dempseys, #1)",None,2,111,0,3.530083,0.102915,0.748894,4572,0.00712,0.00712,0.000337,2,0.52,0.538462,18.926354
1847,110494,,1,"Living Dead in Dallas (Sookie Stackhouse, #2)",None,0,617,0,17.767011,0.534426,0.4429,84167,0.037216,0.037216,0.001079,2,0.635963,0.713791,1096.052154
1862,18297707,,1,"Tangled (Tangled, #1)",None,6,360,0,8.803806,0.3413,0.559718,36169,0.023814,0.023814,0.000622,2,0.571259,0.62474,280.201471
1864,7600922,,1,"Ghost Town (The Morganville Vampires, #9)",None,1,359,0,15.568966,0.335795,0.620501,39874,0.023388,0.023388,0.000951,2,0.571033,0.624394,200.164186
1866,12706435,,1,"Defiance (Significance, #3)",None,6,215,0,6.772422,0.213257,0.638253,14683,0.014899,0.014899,0.000496,2,0.540247,0.574498,81.034572
1869,1756703,,1,"Blue-Eyed Devil (Travises, #2)",None,2,228,0,7.749086,0.196134,0.521872,13505,0.013596,0.013596,0.000574,2,0.542889,0.579002,155.259807
1873,7938275,,1,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",None,4,381,0,4.463404,0.368505,0.52568,38054,0.025771,0.025771,0.000381,2,0.576048,0.632017,398.120664
1876,7747263,,1,"Misguided Angel (Blue Bloods, #5)",None,1,285,0,10.736885,0.270398,0.571362,23123,0.018877,0.018877,0.000732,2,0.554787,0.598753,175.587323
1894,28374007,,1,"Three Dark Crowns (Three Dark Crowns, #1)",None,4,241,0,5.596835,0.239758,0.659059,19060,0.016793,0.016793,0.00047,2,0.545558,0.583507,87.51995
1898,18170039,,1,"The Guard (The Selection, #2.5)",None,4,233,0,7.350612,0.242681,0.679518,18366,0.017017,0.017017,0.000568,2,0.543913,0.580735,84.422012
1901,18243700,,1,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",None,4,498,0,14.892688,0.465441,0.532892,65947,0.032628,0.032628,0.001024,2,0.604271,0.672557,516.028821
1905,13644052,,1,"Origin (Lux, #4)",None,6,610,0,20.41234,0.571695,0.492218,91427,0.040036,0.040036,0.001301,2,0.634007,0.711365,822.186344
1909,22465597,,1,Vanishing Girls,None,4,230,0,5.226256,0.238675,0.613328,16152,0.016702,0.016702,0.000427,2,0.543298,0.579695,87.79395
1917,11457525,,1,"Switched (Trylle, #1)",None,1,316,0,9.57671,0.309857,0.565642,28152,0.02167,0.02167,0.000672,2,0.561479,0.609494,192.828588
1919,114145,,1,"Born in Fire (Born In Trilogy, #1)",None,2,251,0,8.278923,0.224994,0.565163,17732,0.015596,0.015596,0.000636,2,0.547628,0.586972,176.573347
1920,16150830,,1,"Never Fade (The Darkest Minds, #2)",None,4,521,0,13.432711,0.505868,0.54106,73292,0.035473,0.035473,0.000921,2,0.610148,0.680527,511.075759
1930,6424,,1,"Seven Up (Stephanie Plum, #7)",None,2,210,0,14.008061,0.192969,0.595261,13063,0.013389,0.013389,0.000916,2,0.539238,0.572765,113.280327
1942,30839185,,1,"Vicious (Sinners of Saint, #1)",None,6,203,0,6.389362,0.171586,0.566307,11611,0.011925,0.011925,0.000493,2,0.537831,0.57034,116.453904
1950,402013,,1,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",None,5,398,0,6.302607,0.37477,0.514436,40642,0.026205,0.026205,0.000514,2,0.579984,0.637907,383.512121
1955,12127810,,1,"The House of Hades (The Heroes of Olympus, #4)",None,4,670,0,14.37041,0.582444,0.437503,98051,0.040782,0.040782,0.001002,2,0.651173,0.732155,1213.655608
1963,43263680,,1,"Ninth House (Alex Stern, #1)",None,4,210,0,5.383734,0.214768,0.705764,15488,0.015046,0.015046,0.000452,2,0.539238,0.572765,52.590839
1964,7519472,,1,The Darkest Lie (Lords of the Underworld #6),None,0,438,0,22.925167,0.391949,0.546305,52283,0.027264,0.027264,0.001311,2,0.589461,0.651767,393.210794
1967,20705702,,1,"Burn for Me (Hidden Legacy, #1)",None,0,222,0,8.335443,0.20204,0.574457,14092,0.014068,0.014068,0.000569,2,0.541667,0.576923,99.134325
1975,7791997,,1,"Crescendo (Hush, Hush, #2)",None,1,852,0,18.162744,0.723842,0.388276,140760,0.05056,0.05056,0.001164,2,0.70944,0.795218,2438.094265
1982,9680114,,1,"Pure (Pure, #1)",None,4,210,0,5.087536,0.216777,0.626339,13745,0.015162,0.015162,0.00042,2,0.539238,0.572765,97.4709
1987,13416236,,1,"Whispers at Moonrise (Shadow Falls, #4)",None,1,282,0,9.941401,0.285956,0.672775,26656,0.019975,0.019975,0.000651,2,0.554147,0.597713,89.969425
1992,13369678,,1,"The Vincent Brothers (The Vincent Boys, #2)",None,6,542,0,19.897182,0.5037,0.501879,73581,0.035177,0.035177,0.00124,2,0.615614,0.687803,658.732628
1993,16061295,,1,"Sixth Grave on the Edge (Charley Davidson, #6)",None,2,218,0,9.229653,0.181122,0.550205,13014,0.012537,0.012537,0.000623,2,0.540855,0.575537,134.028132
1995,345627,,1,"Vampire Academy (Vampire Academy, #1)",None,1,1018,0,20.261476,0.819294,0.343039,177575,0.057126,0.057126,0.001266,2,0.772484,0.852737,3902.873178
1999,8475505,,1,"Rebel Belle (Rebel Belle, #1)",None,4,403,0,11.29123,0.392404,0.584522,47348,0.027519,0.02752,0.000821,2,0.581152,0.63964,300.516147
2000,24445517,,1,"Maybe Someday (Maybe, #1)",None,6,594,0,13.905105,0.534215,0.461228,81232,0.037333,0.037333,0.000935,2,0.629581,0.705821,1036.373777
2002,112752,,1,"The Immortal Highlander (Highlander, #6)",None,0,331,0,15.735239,0.268817,0.549922,30034,0.0186,0.0186,0.000953,2,0.564775,0.614692,281.27
2003,136251,,1,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",None,4,1293,0,10.296092,0.941681,0.272527,227636,0.065529,0.065529,0.000726,2,0.905838,0.948025,9201.68218
2007,11096647,,1,"Flat-Out Love (Flat-Out Love, #1)",None,6,335,0,11.296106,0.320488,0.585754,32770,0.022347,0.022347,0.00076,2,0.565661,0.616078,208.061759
2015,93723,,1,"Boy Meets Girl (Boy, #2)",None,5,212,0,6.240624,0.192551,0.559421,12512,0.013425,0.013425,0.000505,2,0.539641,0.573458,109.990778
2020,17201104,,1,"Rock with Me (With Me in Seattle, #4)",None,6,244,0,14.527799,0.196486,0.629259,18655,0.013616,0.013616,0.000918,2,0.546177,0.584546,107.519346
2024,9961796,,1,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",None,4,687,0,15.98214,0.608571,0.447168,105371,0.042593,0.042593,0.001102,2,0.656207,0.738046,1271.078519
2026,6368610,,1,"Radiant Shadows (Wicked Lovely, #4)",None,1,374,0,11.849963,0.370668,0.59688,41633,0.025931,0.025931,0.000807,2,0.574443,0.629591,227.265904
2027,28962906,,1,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",None,4,240,0,6.615624,0.25809,0.717608,20581,0.018101,0.018101,0.000525,2,0.545351,0.58316,61.113015
2030,25111004,,1,November 9,None,4,419,0,8.980169,0.408912,0.547145,47914,0.02863,0.02863,0.000652,2,0.584921,0.645184,396.272324
2031,16033902,,1,"Rush (Breathless, #1)",None,6,304,0,11.392031,0.276985,0.598011,27542,0.01927,0.01927,0.000752,2,0.558869,0.605336,170.30018
2038,16122643,,1,"Eyes Wide Open (The Blackstone Affair, #3)",None,6,165,0,8.057098,0.131166,0.755876,10227,0.009066,0.009066,0.000552,2,0.53032,0.557173,29.202699
2044,17348308,,1,"My Favorite Mistake (My Favorite Mistake, #1)",None,6,183,0,6.882248,0.161432,0.649553,10817,0.011248,0.011248,0.000496,2,0.533851,0.56341,54.445499
2045,17831614,,1,"Beautiful Player (Beautiful Bastard, #3)",None,6,346,0,12.164622,0.302972,0.523281,31232,0.021116,0.021116,0.000823,2,0.56811,0.619889,324.337437
2049,17983690,,1,"Lick (Stage Dive, #1)",None,6,402,0,13.194902,0.353449,0.48647,39210,0.024614,0.024614,0.000872,2,0.580918,0.639293,495.917924
2050,15784909,,1,"This Girl (Slammed, #3)",None,6,358,0,13.24707,0.334223,0.583697,37300,0.023346,0.023346,0.000863,2,0.570807,0.624047,260.511849
2057,3047850,,1,"Wicked (Pretty Little Liars, #5)",None,5,325,0,12.540415,0.336261,0.6283,33080,0.023556,0.023556,0.000877,2,0.563452,0.612613,159.881002
2058,3213286,,1,Let It Snow: Three Holiday Romances,None,4,430,0,11.140632,0.423688,0.57824,53334,0.029699,0.029699,0.000802,2,0.587541,0.648995,328.088412
2059,18584855,,1,Heartless,None,4,203,0,4.310769,0.226585,0.750037,15378,0.015889,0.015889,0.000378,2,0.537831,0.57034,38.664341
2066,8564935,,1,"Switched (Trylle, #1)",None,1,243,0,5.895062,0.250016,0.660613,19424,0.017444,0.017444,0.00044,2,0.54597,0.5842,84.27039
2069,854757,,1,Bet Me,None,2,326,0,7.007082,0.271046,0.45412,24057,0.018793,0.018793,0.000536,2,0.563672,0.612959,391.874388
2073,111450,,1,Quidditch Through the Ages,None,4,382,0,7.346988,0.380355,0.568042,41337,0.02664,0.02664,0.000563,2,0.576278,0.632363,301.481033
2075,20764879,,1,"A Gathering of Shadows (Shades of Magic, #2)",None,4,403,0,9.550628,0.381319,0.553239,44814,0.026692,0.026692,0.000704,2,0.581152,0.63964,327.01335
2085,7741325,,1,"Dash &#38; Lily's Book of Dares (Dash &#38; Lily, #1)",None,4,233,0,5.058447,0.23829,0.663275,17927,0.016689,0.016689,0.000442,2,0.543913,0.580735,90.899004
2086,16122034,,1,"Frigid (Frigid, #1)",None,6,314,0,12.495721,0.308789,0.622759,30603,0.021576,0.021576,0.000819,2,0.561042,0.608801,158.60809
2092,568645,,1,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",None,4,477,0,12.288266,0.46409,0.547205,62122,0.032532,0.032532,0.000871,2,0.599004,0.665281,453.244541
2103,30809786,,1,"A Reaper at the Gates (An Ember in the Ashes, #3)",None,4,264,0,8.024326,0.251982,0.59186,20547,0.017641,0.017641,0.000619,2,0.550343,0.591476,153.894544
2106,10616322,,1,"Allegiant (Divergent, #3)",None,4,365,0,8.649942,0.361449,0.581108,38603,0.025346,0.025346,0.000634,2,0.572392,0.626473,228.737423
2126,184854,,1,"Shelter Mountain (Virgin River, #2)",None,2,206,0,5.441609,0.187078,0.537059,11340,0.012995,0.012995,0.000438,2,0.538433,0.571379,131.282125
2127,18053782,,1,"Take a Chance (Rosemary Beach, #7; Chance, #1)",None,6,369,0,17.343457,0.353611,0.593511,40297,0.024713,0.024713,0.001088,2,0.573302,0.627859,247.948095
2132,13597728,,1,"Asylum (Asylum, #1)",None,4,147,0,3.579297,0.147731,0.593794,6372,0.010342,0.010342,0.000339,2,0.526835,0.550936,49.205823
2135,40381392,,1,"Finale (Caraval, #3)",None,4,243,0,7.239465,0.238752,0.619801,18224,0.016695,0.016695,0.000573,2,0.54597,0.5842,115.346233
2136,11561469,,1,"Reason to Breathe (Breathing, #1)",None,6,475,0,15.784878,0.426544,0.509074,57309,0.029733,0.029733,0.001012,2,0.598507,0.664588,565.463076
2137,22698568,,1,"The Invasion of the Tearling (The Queen of the Tearling, #2)",None,4,166,0,3.508246,0.187186,0.812632,11129,0.013131,0.013131,0.000323,2,0.530515,0.557519,17.817551
2139,12677913,,1,"Tiger's Destiny (The Tiger Saga, #4)",None,1,201,0,5.256022,0.229946,0.71408,14353,0.016114,0.016114,0.000434,2,0.53743,0.569647,43.231887
2140,8709528,,1,"The Ruby Circle (Bloodlines, #6)",None,4,446,0,12.881114,0.440029,0.547569,54338,0.030822,0.030822,0.00087,2,0.591393,0.654539,389.23904
2144,15852756,,1,"Naked (The Blackstone Affair, #1)",None,6,304,0,13.301035,0.248577,0.583572,26877,0.017222,0.017222,0.000849,2,0.558869,0.605336,201.882887
2146,9464733,,1,Beauty Queens,None,4,242,0,4.957622,0.255177,0.681012,19859,0.017893,0.017893,0.000427,2,0.545764,0.583853,81.354341
2150,2321296,,1,"Ink Exchange (Wicked Lovely, #2)",None,1,291,0,8.322061,0.305986,0.646427,27276,0.021435,0.021435,0.000601,2,0.556069,0.600832,117.755875
2152,13545075,,1,"UnWholly (Unwind, #2)",None,4,238,0,5.85534,0.246235,0.698224,19692,0.017272,0.017272,0.000492,2,0.54494,0.582467,70.288408
2159,93724,,1,"Twilight (The Mediator, #6)",None,5,253,0,7.783284,0.246889,0.612178,19515,0.017241,0.017241,0.000607,2,0.548044,0.587665,117.575806
2164,6918909,,1,"Illusions (Wings, #3)",None,1,269,0,7.56693,0.291709,0.684015,24656,0.020461,0.020461,0.000572,2,0.551395,0.593209,83.680094
2172,11857408,,1,"Fifty Shades Darker (Fifty Shades, #2)",None,6,873,0,11.652795,0.695837,0.356314,135623,0.048383,0.048383,0.000776,2,0.716841,0.802495,3187.766788
2180,12294652,,1,My Life Next Door,None,4,543,0,12.667148,0.509316,0.511488,75267,0.035659,0.035659,0.000886,2,0.615877,0.68815,642.817861
2182,13065142,,1,"Rock Chick Reckoning (Rock Chick, #6)",None,6,129,0,8.245436,0.105263,0.753755,6223,0.007255,0.007255,0.000579,2,0.523395,0.544699,20.219568
2204,13360101,,1,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",None,2,132,0,4.738415,0.113051,0.584316,5052,0.007837,0.007837,0.00039,2,0.523965,0.545738,45.693814
2207,13581990,,1,"The Eternity Cure (Blood of Eden, #2)",None,1,344,0,9.130295,0.340708,0.564496,33303,0.023864,0.023864,0.000643,2,0.567663,0.619196,222.430887
2211,16136959,,1,"Mile High (Up in the Air, #2)",None,6,285,0,11.766388,0.244145,0.602619,24388,0.016967,0.016967,0.000776,2,0.554787,0.598753,166.123539
2213,12578077,,1,"Obsidian (Lux, #1)",None,6,861,0,20.344639,0.728157,0.387975,143640,0.050879,0.050879,0.001307,2,0.712593,0.798337,2567.361115
2218,3464,,1,"True Believer (Jeremy Marsh &#38; Lexie Darnell, #1)",None,5,236,0,6.115366,0.210139,0.543274,15065,0.014599,0.014599,0.000495,2,0.544528,0.581774,151.98708
2222,7619057,,1,"Warm Bodies (Warm Bodies, #1)",None,5,256,0,3.759012,0.26152,0.572917,18700,0.018268,0.018268,0.000336,2,0.548669,0.588704,139.750044
2224,6644117,,1,"The Iron King (The Iron Fey, #1)",None,1,670,0,13.987941,0.596904,0.438815,98345,0.041727,0.041727,0.000937,2,0.651173,0.732155,1269.147198
2225,18710190,,1,"Allegiant (Divergent, #3)",None,4,879,0,11.440052,0.737256,0.375085,144738,0.051513,0.051513,0.000798,2,0.718984,0.804574,2676.959647
2226,458034,,1,Caressed by Ice (Psy-Changeling #3),None,0,352,0,12.413844,0.32677,0.547721,33836,0.022757,0.022757,0.000786,2,0.569455,0.621968,280.299884
2227,9943270,,1,"Dark Triumph (His Fair Assassin, #2)",None,4,338,0,9.103808,0.344134,0.609555,34716,0.024133,0.024133,0.000671,2,0.566327,0.617117,192.02399
2230,6527740,,1,"Last Sacrifice (Vampire Academy, #6)",None,1,885,0,18.261852,0.745503,0.382143,149483,0.052038,0.052038,0.001148,2,0.721139,0.806653,2544.245354
2235,9681214,,1,"The Goddess Test (Goddess Test, #1)",None,4,287,0,6.732332,0.306257,0.648035,26596,0.02148,0.02148,0.000514,2,0.555214,0.599446,113.486373
2236,6936382,,1,"Anna and the French Kiss (Anna and the French Kiss, #1)",None,4,835,0,12.450183,0.69942,0.386525,134586,0.048896,0.048896,0.000878,2,0.703559,0.789328,2338.057156
2243,11500217,,1,"Angelfall (Penryn &#38; the End of Days, #1)",None,4,477,0,11.615102,0.454778,0.513829,58333,0.03182,0.03182,0.000795,2,0.599004,0.665281,505.158494
2247,33288638,,1,Wait for It,None,6,105,0,3.116186,0.08964,0.734799,4012,0.006227,0.006227,0.000289,3,0.518692,0.536267,18.577106
2253,7937462,,1,"The Short Second Life of Bree Tanner (Twilight, #3.5)",None,1,418,0,7.288086,0.401129,0.519133,45244,0.028055,0.028055,0.000555,2,0.584684,0.644837,436.129178
2263,13206900,,1,"Winter (The Lunar Chronicles, #4)",None,4,659,0,15.978754,0.57731,0.447694,97065,0.040418,0.040418,0.001103,2,0.647957,0.728344,1235.919689
2267,7664334,,1,Amy &#38; Roger's Epic Detour,None,4,340,0,7.202441,0.341807,0.610307,35172,0.02397,0.02397,0.000569,2,0.566771,0.61781,202.06513
2270,7351574,,1,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",None,1,239,0,4.375858,0.248567,0.608382,17303,0.017347,0.017347,0.000374,2,0.545145,0.582814,105.054286
2275,13628209,,1,"The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",None,6,284,0,8.4227,0.291579,0.62686,25191,0.020387,0.020387,0.0006,2,0.554573,0.598406,133.201229
2282,12991245,,1,"On the Island (On the Island, #1)",None,6,149,0,2.913993,0.17273,0.73762,8133,0.012079,0.012079,0.000285,2,0.52722,0.551629,24.197768
2288,17733861,,1,"A Shade of Blood (A Shade of Vampire, #2)",None,0,189,0,6.223889,0.183026,0.631769,11224,0.012746,0.012746,0.000458,2,0.535039,0.565489,60.73826
2292,9279177,,1,The Lover's Dictionary,None,4,176,0,3.452166,0.171596,0.638636,9835,0.011994,0.011994,0.000339,2,0.532472,0.560984,55.245945
2295,1902241,,1,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",None,4,129,0,2.421593,0.146204,0.748062,6176,0.010238,0.010238,0.000268,2,0.523395,0.544699,17.421324
2296,7942786,,1,"Fair Game (Alpha &#38; Omega, #3)",None,0,231,0,9.781217,0.218115,0.564465,14995,0.015184,0.015184,0.000651,2,0.543503,0.580042,136.842973
2306,20829994,,1,Percy Jackson's Greek Gods,None,4,250,0,7.472188,0.257953,0.679775,21158,0.018086,0.018086,0.00059,2,0.54742,0.586625,79.943871
2308,6448470,,1,"Firelight (Firelight, #1)",None,4,337,0,8.029248,0.357286,0.650823,36847,0.025077,0.025077,0.000592,2,0.566104,0.616771,143.952376
2311,30264,,1,"Dead Witch Walking (The Hollows, #1)",None,0,382,0,14.089645,0.340709,0.53972,39276,0.023678,0.023678,0.000868,2,0.576278,0.632363,336.67693
2322,3474186,,1,"Forever Princess (The Princess Diaries, #10)",None,5,201,0,6.201502,0.199973,0.629154,12646,0.013977,0.013977,0.000515,2,0.53743,0.569647,76.358043
2324,15813668,,1,"Fifth Grave Past the Light (Charley Davidson, #5)",None,2,209,0,8.886276,0.174621,0.542694,11796,0.012088,0.012088,0.00061,2,0.539036,0.572419,128.159872
2326,263179,,1,"How to Marry a Millionaire Vampire (Love at Stake, #1)",None,0,338,0,11.742438,0.30052,0.565238,32192,0.02087,0.02087,0.000748,2,0.566327,0.617117,240.944223
2331,3475268,,1,"White Witch, Black Curse (The Hollows, #7)",None,0,277,0,12.862285,0.252621,0.582666,22273,0.017553,0.017553,0.000801,2,0.553085,0.595981,146.60736
2335,25526296,,1,"Every Heart a Doorway (Wayward Children, #1)",None,4,257,0,6.891727,0.2475,0.602474,19819,0.017308,0.017308,0.000565,2,0.548878,0.589051,124.820859
2337,22232,,1,"Stargirl (Stargirl, #1)",None,4,573,0,8.100495,0.522721,0.48599,79643,0.036618,0.036618,0.000626,2,0.623865,0.698545,822.928579
2339,16090636,,1,"Fight with Me (With Me in Seattle, #2)",None,6,287,0,14.571222,0.253551,0.599279,24595,0.017628,0.017628,0.000921,2,0.555214,0.599446,165.141424
2340,16054808,,1,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),None,4,148,0,2.791093,0.162143,0.771741,8395,0.01137,0.01137,0.00029,2,0.527027,0.551282,20.028753
2342,1675216,,1,"Found (The Missing, #1)",None,4,152,0,3.129819,0.162473,0.734489,8429,0.011395,0.011395,0.000312,2,0.527798,0.552668,25.744835
2343,9581001,,1,"Hard Bitten (Chicagoland Vampires, #4)",None,0,243,0,9.218818,0.232735,0.736796,21664,0.01618,0.01618,0.000597,2,0.54597,0.5842,56.806735
2352,6344832,,1,"Grave Secret (Harper Connelly, #4)",None,0,188,0,6.730508,0.160169,0.647002,11373,0.011067,0.011067,0.000484,2,0.534841,0.565142,71.782089
2354,17455585,,1,"White Hot Kiss (The Dark Elements, #1)",None,6,314,0,10.489625,0.319687,0.608494,29902,0.022373,0.022373,0.000714,2,0.561042,0.608801,165.665297
2359,5212771,,1,"Carpe Corpus (The Morganville Vampires, #6)",None,1,411,0,16.653292,0.369972,0.560477,47223,0.025761,0.025761,0.001017,2,0.58303,0.642412,338.054083
2362,42899,,1,"Dark Lover (Black Dagger Brotherhood, #1)",None,0,815,0,16.247358,0.651968,0.370365,122852,0.045307,0.045307,0.000999,2,0.696765,0.782398,2699.077884
2381,15283043,,1,The Distance Between Us,None,4,448,0,11.898208,0.430732,0.539719,54041,0.030173,0.030173,0.000836,2,0.591879,0.655232,415.392168
2404,12425532,,1,"Of Poseidon (The Syrena Legacy, #1)",None,1,309,0,7.392544,0.325371,0.637225,30323,0.022823,0.022823,0.000564,2,0.559953,0.607069,138.285166
2407,17333174,,1,"Magic Binds (Kate Daniels, #9)",None,0,162,0,8.451045,0.150978,0.691818,9022,0.010499,0.010499,0.000566,2,0.529736,0.556133,34.239004
2419,27190613,,1,"And I Darken (The Conqueror's Saga, #1)",None,4,276,0,8.151758,0.285451,0.684664,25983,0.020023,0.020023,0.000631,2,0.552874,0.595634,95.125979
2420,6342491,,1,"The Demon King (Seven Realms, #1)",None,4,401,0,11.572392,0.387407,0.535499,42947,0.027104,0.027104,0.000803,2,0.580684,0.638947,350.539536
2433,16299256,,1,"The Game Changer (The Perfect Game, #2)",None,6,330,0,11.705406,0.323399,0.614645,33366,0.022627,0.022627,0.000783,2,0.564554,0.614345,197.09388
2434,7541858,,1,"City of Bones (The Mortal Instruments, #1)",None,4,223,0,4.102893,0.253916,0.716236,17729,0.017798,0.017798,0.000359,2,0.54187,0.57727,57.637734
2435,10661081,,1,Vampire Academy: The Ultimate Guide,None,1,379,0,11.521189,0.371945,0.582485,41724,0.025982,0.025982,0.000772,2,0.575588,0.631324,246.020664
2437,13253276,,1,"Through the Ever Night (Under the Never Sky, #2)",None,4,515,0,12.700512,0.503149,0.531442,70339,0.035243,0.035243,0.000861,2,0.608604,0.678448,529.97463
2438,4134071,,1,"Hunted (House of Night, #5)",None,1,530,0,15.353572,0.469038,0.478696,67106,0.032724,0.032724,0.000973,2,0.612479,0.683645,694.244001
2453,1966969,,1,"Fire Study (Study, #3)",None,4,172,0,4.602693,0.194249,0.706446,10389,0.0136,0.0136,0.000394,2,0.531688,0.559598,35.544875
2454,17729712,,1,"Beautiful Broken Rules (Broken, #1)",None,6,250,0,10.002734,0.233433,0.642763,20006,0.016241,0.016241,0.000666,2,0.54742,0.586625,96.432036
